4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10958    ,866    ,36.840 ,23.856 ,321,364      
3c4868,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10958    ,866    ,36.840 ,23.856 ,321,364      
3c4868,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10958    ,866    ,36.840 ,23.856 ,321,365      
3c4868,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10958    ,866    ,36.841 ,23.855 ,321,367      
3c4868,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10958    ,866    ,36.841 ,23.855 ,321,368      
